GlobSig	CER6_p	CER7ab	R_CERCR2_p	CER9_v	CER6_a	L_CERCR2_a	CER9_d	CER9_m	CER7b_m	L_CERCR2_p	CER7b_l	N	CERCR1	CER6_d	CER5	R_CERCR2_a	POsul_d	POsul_v	VMPFcor_p	R_MTgyr_a	L_ANGgyr	L_MTgyr_p	L_MTgyr_a	DMPFC_ar	L_SFsul_a	DMPFcor_ac	PCcor	POsul	L_IPlob	PGACcor	VMPFcor_a	PRC_d	SFgyr_ad	L_IPlob	R_ANGgyr	PRC_v	R_MTgyr_p	PRC_d	R_MFgyr_a	L_DVIS_v	SPlob	R_VLPFcor	FUSgyr_vl	R_IFsul	FP	R_DVIS_v	L_FP_l	SPlob	L_MFgyr_pc	L_VLPFcor	OCCTgyr_l	ACcor_d	L_MFgyr_pr	R_MFgyr_p	R_IPsul	L_IFsul	DVIS_s	FUSgyr_dl	R_SFsul	R_IPlob	R_FP_l	R_PORB	DMPFcor_p	L_IPsul	L_MFgyr_a	DVIS_vl	CAUDNH_NACC	COLsul	LORBgyr	ITgyr	STgyr_a	MORBgyr	PINS_v	TP	HIPP	AMY	PIsul	CERVM	L_MOTnet_dl	MOTnet_am	R_MOTnet_dl	MOTnet_m	MOTnet_ml	MOTnet_vl	MOTnet_l	l_PCsul	CNGsul_p	PUT_p	AINS_pd	CAUDN_d	AINS_v	FEF	PCsul_d	IMsul	STgyr_p	CAUDN_v	PUT_a	HSgyr	PSMcor_p	PSMcor_a	SMgyr	THAL_d	THAL_v	R_PCsul	PINS_d	STgyr_m	PCcor	AINS_ad	CAUDN	PVISnet_l	MDVISnet_p	MDVISnet_a	LVISnet_vp	MVISnet_p	MVISnet_av	LVISnet_p	PVISnet_dm	PVISnet_vm	MVISnet_ad	VVISnet_l	LVISnet_DP	VVISnet_m
2.1586713571750367	4.212309086660169	0.0	2.468001888754467	0.0	2.685774608020797	3.1127554804086683	4.28791164043473	4.1855982601642605	10.630593717098236	4.974815390944819	0.0	7.292867713208709	4.8407586723363245	2.6891030146370287	1.6175410022756966	1.2720341615911042	1.6919231411831623	3.8566446269933996	-0.2712441273033619	2.2340878958503407	2.761614204091685	1.5280812254239773	2.731035122854052	-1.238506854281706	-0.3727276124367126	-0.33159227648241435	0.28456828313715316	-0.03686707631334082	0.9745394425466657	-0.630193996294919	2.0407088494673373	3.344506222280589	3.4192459506369874	2.5248033835672032	0.8426046153432445	0.11602051032707095	0.5401413037512474	1.1949678278528153	-0.7435722149187519	6.624586699482722	6.008813049816927	1.6040142117055145	5.118496985714526	1.4032751704398236	2.851414240375682	6.301489821367272	1.6282972179791506	2.8123871806216822	2.298495208944327	-0.1286230088064545	3.070156348030265	-1.3608625123531304	1.6498017658136392	3.779319764591718	2.3347831437321886	-1.5223787318372248	8.192398719423052	2.1799566863017192	0.3656933584383556	1.490216575976875	-1.7324727319646627	2.2533683099014605	1.3448086194694042	3.6507018037380807	-1.2661329608124037	2.807163268275611	2.4559852189106985	2.024617989785133	1.3045226515823112	3.261044529733968	1.499199350164272	0.6570951091960586	0.5068668836639041	0.3266575724254687	1.3929797535520474	1.1263516694307327	2.7890345687285447	3.2764387514442204	2.577614319686954	0.4688169441439889	2.1642713805647205	3.1798431580265363	1.89955420601692	-0.7422886137067678	1.1548459246539726	4.1906896161345335	3.796807648266776	0.10747889990044623	1.4164842661920485	-1.5671287382755317	1.78491496483867	3.624025114018608	4.786066180280366	2.964811503676077	1.2354598718604968	3.51594383929457	0.9009236047087714	0.7519054458488594	3.344558779443248	3.4778380439594025	2.887576942394177	0.43916814817720545	0.4914925648253175	4.01301375250606	0.27328200576991973	0.6817987711217842	1.1897049011236214	1.299710741137746	-0.7130332107587558	0.8175955812659967	6.515046778154817	1.6320030558854342	5.611341840485586	1.4018313391772035	1.7353848651925354	1.6725760266417637	4.462449244062106	3.7458667816413986	-0.19648696599262103	4.782394166434692	3.8040194302020187	4.326140678690179
0.90479450921552	3.3024034411558567	0.0	1.1556622328029738	0.0	1.2762736889568191	3.4604743409156797	2.871151891605156	7.488528458277385	2.4116704563299813	2.3522345636378637	0.0	1.0252567711951477	1.4685717090366563	2.740059347196958	1.5635257362913297	-0.45091369402195725	0.15585963381454349	3.7064103856682777	-1.329730673465297	1.1297915588620873	3.014792415357771	2.011122308722858	1.3636114154480228	-1.8726263032240027	-2.304023577306191	-2.3736560799958517	-1.681437804243144	3.3134564222018055	1.7999047891423106	-1.6572936795548432	0.8734904599189758	0.23011116073890167	0.0734343019829477	1.9028421647082536	2.6757413043983673	2.1450337196886538	0.9667969736875149	-0.5944326002150774	-1.8645779267704534	3.1784913927698746	2.6028490318417155	1.1801157753940645	4.8744037805516625	-0.22787288242004444	1.6346047504290522	2.569200149443868	-0.11512354660560103	-0.18849356258395075	1.0553891561659319	0.331533387617061	2.2926876590694563	-2.624528765339743	-0.20395831798056238	0.08101908242303218	0.05507465553554622	-3.0073380555218114	2.944623087333249	2.3751999674452433	-2.015977944883089	-0.3249004058705436	-2.690109161892906	0.3544855796772501	-1.6716649220922055	1.0881430158160286	-3.8291442094308037	2.9430876117903035	1.3117490643833547	2.731833804398775	0.6847161317115158	1.5842706609041768	0.2901499782130122	0.767502357785044	0.9016379412736685	0.19970928043553013	2.5431377015837278	0.5381801645692417	1.9364187206881933	3.456757804658264	-1.380564843782702	-2.3229674595323475	-1.620804516209973	-0.5139652384445071	0.2919108833199086	-0.32449764639614115	-0.9745432547938365	-0.6426600180566311	-0.2274747896560673	0.538122203508296	1.5540524717051905	-2.293941036769838	1.9956877366854595	0.2921580983000615	0.2571478535845408	0.26930386304855347	2.3913756330554237	0.686434669154031	-0.1393581975338071	0.17328710721350024	0.26891340022341587	0.890877775375436	1.0713939318821455	0.8138211434034958	1.8153533457860918	-0.04365068991832873	1.715009247789843	2.171857085091209	-1.3739695076393075	0.46081767317329375	0.09124088389571847	2.3436931913644243	2.1853430716003825	1.0038375066859382	4.5818572862016	2.61362626434189	1.9507739897127505	1.2486495265038684	1.4475938186546167	1.4738496615681598	0.10303686356970242	4.0245386950841	3.017448249094139	4.209692512456652
0.037286702212015924	2.743129902431425	0.0	1.0838213198197384	0.0	0.8866410673320018	-0.4284300047159195	0.573543386124983	6.171627996365229	-5.002905363837878	-0.1761287149041891	0.0	-4.2071295242224425	-1.7486411183432042	1.7648387397741125	1.928094614470421	-0.17365206871181726	-0.9830226522185099	1.9809928535071846	0.2265587880887011	0.8137534033861898	0.8128421208865586	3.602856705016617	0.8046441375640513	-0.2558742263737847	-1.9015681157564983	-2.051573466629567	-1.7948835942675085	2.9255082488737325	0.667825059791406	-0.6997640859853063	-1.192526776045561	-1.9185710372233933	-2.52436626987176	1.2819998831798634	1.9893281365009514	3.913551975637674	2.778656985294836	-2.630820070952177	-0.6930543753889299	-1.727770589865171	-1.9175714032342102	-0.08092341235988623	2.9216546342251406	-0.6903492025114962	1.617414461793964	-0.5354945480262172	0.06313220420304466	-2.355371007545926	-0.7466888904039349	0.40078079071091977	2.301140838465201	-1.6077593952544371	-0.8017450679877871	-1.5183016689824003	-0.24056948623196645	-2.4012762451422724	-2.030317596617221	0.2813756617423672	-2.405938070385702	-0.3407171479545327	-0.5987792023224756	0.22306703018105548	-1.2537935097248127	0.8158913199223724	-2.8735427094910007	0.5458639028345371	-0.6813885367455634	1.0172891139756053	2.4059673164168864	1.392644807780145	0.46547780741006134	1.9642906105081583	1.6325506797385594	0.3433366584584348	2.8436688991220853	0.30522215945151565	3.527101897658446	2.4319365857169033	-3.621694017403029	-2.7262385153126987	-4.413044817156071	-2.8922449998557567	-1.542571822666142	-1.2629832372559138	-3.063485267958962	-5.2122405207501	-2.8085823836973156	0.9307904324119853	-0.07498923238817153	-1.874576169094353	1.990349255158351	-2.2444594267302405	-3.6348694272154054	-1.8997177345942085	2.6005043670240986	-0.8237766998154776	0.7191507716684841	-0.41903166704743205	-1.9240180597211538	-1.4150104932668732	-0.7377353825994457	1.6250722729084899	2.190782939331441	-3.288134694975965	1.1025063431809974	2.4130781235534844	-1.027958855661283	-0.21148452867970527	0.9170916755267275	3.516945450179593	-1.805011651280554	-1.2475789478048682	2.9938874981590433	3.9342099098514205	1.669645877532017	-0.4656659453175962	0.8512882268428803	2.2527120276804893	0.8881519721554858	2.014418475820937	0.0679393546187029	3.4201998665280966
-0.0287433141567055	2.994376537934789	0.0	2.413450857779632	0.0	1.2290498107171584	-5.471363233327866	-1.1059821875447906	1.0155418968449037	-4.4788409397006035	-0.6845789311284368	0.0	-4.723221485236926	-2.3944376005302783	0.5194472244668216	2.3872165273885826	1.5411074321184839	-2.2429045613177796	-0.2512242395717364	1.222986340843221	0.7825161473382087	-1.303044626684416	5.122194927005932	0.6944946631902956	2.9211755740346717	0.9319467298665692	-0.11944757092264166	-0.6907016211244114	-1.236798620843268	-0.7378349091609319	0.9233998932047851	-3.8245119176059963	-2.4335745690390467	-1.998515803345971	1.532228242782637	0.35053822649152655	3.6611488611996172	4.546936564653981	-3.5716152168810367	1.6307039904978968	-4.693160095658058	-4.918963782834691	-0.8941261490149149	1.1117840374042844	1.321742082487975	1.835602708525591	-1.7340393108251977	2.233291274747428	-3.0264618347195547	-0.7223808815386812	0.8432505279779434	2.8260546172607	0.9506736743179235	0.9025329782604163	-0.038719493753174274	0.600904073396867	0.5621548849134589	-3.380950109234878	-1.3181888167371336	-0.46235271566917024	0.7678900179163449	2.806898813782027	2.6667081782999245	1.8949241118553357	2.7994678438415908	1.162105724000587	-1.9426144384160324	-4.178395661426351	-2.22841862627134	3.581412596813528	2.3477009073360526	0.7396449897554703	2.3531956703755363	1.6408783978679113	0.803050416716656	1.6344168370461647	-1.1204324233329903	4.048605943910586	0.9976126490044408	-4.440523188315785	-1.3465340509164063	-4.902235918979851	-3.133640303090215	-2.774174514826234	-1.8615929270645537	-3.2280220746420896	-6.237263835078249	-1.3065669910382416	1.0355454725741418	-1.6968076184371508	-0.29377689367781085	1.3879853411362721	-2.332586091405973	-5.109627807717673	-2.303191744275391	1.8908984509149664	-1.0714896747044154	1.8707730057974195	-0.7893341835987926	-2.124289177944151	-1.766832867621376	-1.1476660467179802	3.0065831466549144	2.1895624214335334	-3.2910037620321795	-0.2720042726472963	1.1412899592450183	1.0978243172684887	0.0037311228613058725	1.293354126178031	3.9177497491150737	-3.577657058894476	-3.898167827033571	1.8976383715677654	3.8489221671264464	0.08618071068216253	-1.6288792078072827	2.4827979585031668	4.544060087862915	1.9440988634313856	0.15686011244966225	-2.545737929731632	1.293379562380521
-0.06941438083702844	2.3567512715762517	0.0	3.0985384181452296	0.0	0.8233843069339608	-7.4733916187286376	-2.2431639185765895	-4.505178685983022	1.2371336619059246	-0.43618388961661947	0.0	-2.0063042449099675	-1.1710986129960905	-0.646499171007148	1.923282117806664	2.1804090653147017	-4.144951618615199	-1.7154688147398143	-0.7171058895126465	-0.01346570776686782	-1.5808333474255742	4.699762681126595	0.04300731062206603	4.307557465049767	3.413723466683741	0.8510407988279144	-0.12293499708175659	-5.164489397077592	-1.1017248719682295	1.2574444882726918	-6.413542382121086	-2.3587308093228123	0.31752659067030203	1.6588865119343004	-0.2128119402810147	1.2385738983005286	4.349234131170295	-3.350843670126051	2.7006321261006017	-4.778027169979536	-5.3289102307052065	-0.8358501507477327	-0.011511108535490219	3.4376355083506613	0.5767692747441205	-2.1233542300760746	4.225539202549879	-2.2685847128259726	0.7485410419425794	1.5022785863201868	2.256585826712783	2.75389035156166	2.9456447219770205	1.6552818870822494	0.07476389441977847	3.244336602839655	-2.111146145965904	-0.9859472169672083	1.4333989419161328	0.6996490223209063	4.569161139195785	4.797844108291295	4.075059379522617	3.668431961531538	4.652702696191577	-2.7154922703137765	-8.20921297754815	-4.983751380445474	1.6997427392702598	2.4825843675920725	-0.1674746402085293	0.7529082790402503	0.30681640199489063	1.0998203525793027	-0.6728846005356038	-3.9757436141792666	0.8322516876535538	-0.33707705345004796	-5.122686592408934	-0.272467126223174	-3.8782689322134574	-1.9981605825324853	-2.852047443134736	-1.823070947333161	-1.8863237626277483	-4.057011906114909	2.3007665867522613	0.7637134146607798	-1.6308729350566864	1.4116911682667155	0.029639858924425565	-0.9362067463339636	-4.618770560591009	-1.4998583327233792	0.6490036996325982	-1.4097986136163985	1.4783268534513407	-0.6759445639207255	-1.1640724261825004	-0.6137483985685721	-0.6842733827109139	3.9535454958293244	2.3588241272712054	-1.1720469189698206	-0.9872583055019944	-0.8779363590292633	2.3384940121547286	0.7507252957929605	1.017424279051583	2.781932699213545	-3.003256327010681	-5.0518366506522785	0.8204133146761978	1.4542407363857308	-2.6435544281094163	-1.6848486562569935	3.8235970531900723	4.244992200084912	2.6555595259581293	-1.0815804908475415	-3.245784589354664	-2.3234140898870383
-0.9845706475071643	-0.6261397082850618	0.0	1.467290803958248	0.0	-1.1801816855591756	-5.460817933082581	-3.1708771033984857	-7.086297667026519	4.42974587281545	-1.6291164904494178	0.0	-0.8525214510903295	-0.7409838516329199	-2.2456193831810265	-0.11141558239857356	0.5756705531052181	-6.291615074182945	-2.5286875054096947	-4.317029683183508	-1.838874140248767	-1.0133660299437386	1.6424134273916997	-1.4212866267402664	1.998140962717726	3.100730561264485	-0.1625494422173939	-1.019892820891212	-5.705611566638018	-0.9047663866480191	0.015538179833028052	-8.22522824548185	-3.1526369681751185	1.3784573173171348	-0.0727138800212206	0.14695352217868754	-1.4804956371337175	1.5590860985916608	-3.0033373495098203	1.0818806307450417	-3.786276274623397	-4.395103497171639	-0.5332387477367908	-1.310452481980916	2.7045838199594043	-2.4420766092680553	-3.625737555018843	3.6463836908340452	-0.9329018067868277	1.4266919631918427	1.4660835322972976	-0.3522681474096414	2.585245024836199	2.5827120137952364	0.4387123823237191	-2.718300677954473	3.0249504998920664	-1.910108620433935	-0.054609553175884604	1.027255129483011	-1.6928733673360612	3.30421571014449	3.5444491786801295	2.8322403417565885	0.3947291135593177	4.444432822557596	-2.361642063243666	-10.513800355506705	-6.005374876231107	-2.337671522663914	0.7018368175081539	-1.8967349707707764	-1.7767509712484377	-1.9867806535155055	0.8254287324596716	-2.844971195090818	-6.372363202168612	-4.470434006016988	-1.9300453908508644	-5.338211859400208	-0.39872790060260077	-2.7082574173352487	-0.9189491596072912	-2.063185479574875	-1.7814394131124731	-0.6745036957928767	-1.5942270838321957	4.030333328037128	0.23552840453159718	-0.2814613102556585	2.155580172484571	-1.96267353617228	-0.3704088726549079	-3.5822160643432777	-1.0650763886670271	-0.9023117631747338	-2.84517685345241	-0.6462229803897613	-0.018849681815044563	-0.58975063875485	0.12738794997879646	-0.883820934748898	3.4138092633874453	2.3015444070289406	0.16986996417536454	-0.8762322151679781	-2.664569979729621	1.430886740336217	1.02487924871688	0.1008555637994342	0.324372037886137	-1.8214418273419142	-4.158814123332767	-1.1749656266077375	-2.5233111817338694	-5.543624488038965	-1.448383904915924	2.8674094992876054	-0.6931772741579241	1.9762906068669899	-2.564816443215717	-2.4510944253265463	-6.689312249260104
-2.5012713950314343	-4.548949555968338	0.0	-1.5114477842839227	0.0	-3.7379848939815052	-2.0360613206028937	-3.0632741887394976	-5.665561177333196	2.0663872261842093	-3.8458231990987604	0.0	-3.546887162839994	-2.326374743112435	-4.520193126381021	-2.831912039304441	-1.6993450064744269	-7.005824695584703	-3.662605611464152	-6.057089392856885	-3.532444553893237	-1.5776308241699424	-2.503010041549288	-2.7472817476497577	-2.0582485370337964	0.4669460963520258	-1.6846189381029069	-2.5156646381406222	-3.6680228392073473	-1.115630215803782	-1.2488613683316443	-8.601137633956968	-4.690174002081833	-0.10277807557683312	-3.617474191616743	-0.22199664900177404	-1.941811379911378	-2.272844212990232	-3.0248531621065924	-2.5828500261470193	-3.466464543189758	-3.813783857848076	-0.5834741699672141	-3.1459223276306725	-0.6056561470031738	-5.350081454988543	-6.271669161914248	0.14421864011708427	0.0982683448913111	0.20093080228460686	0.4263189131492063	-3.681640800398253	1.2078447992151433	-0.747303672625046	-3.4082631316196403	-5.6118013825944875	0.17356946035966875	-4.325330388565947	-0.3500609959931982	-1.2677352437897333	-4.667913625505236	-0.09872697724495083	-0.6058983692656392	-0.8461946492584852	-5.8487233762063235	0.6516280786510413	-2.3460866989164084	-9.690148149993508	-5.355707365183198	-5.137074266774055	-1.8774128519208129	-2.831248304207402	-3.021070780977607	-4.136922921275809	0.21164218995489123	-3.57908288031134	-5.960002422890505	-7.404896574524733	-3.937127070769202	-3.556118009460939	-0.6159340597011826	-1.8011960360965282	-0.4978607593725125	-1.1839062039013186	-1.7840202906488096	-0.42567798905791	-1.079601978109433	2.2726964445989895	-0.2334103452944264	0.35472643784769287	1.8502021230983012	-4.07124721637139	-1.7412247412182666	-2.683010941010495	-1.8292827546596526	-2.6145427828703665	-4.638110092708042	-2.998075080818908	0.8029993836700021	-0.9807879491133636	-0.8136882223370598	-2.3377508253169554	1.7570827431669556	1.4227599780770797	-0.6620037684710148	-0.7302936814678244	-3.7949585545023807	-0.650938202638224	0.24791275765805407	-1.1332723449431057	-1.7591666385351894	-1.6528973852264437	-2.4127547772867337	-3.5768944269766774	-5.803484755223745	-7.455001453374639	-1.5050416596544285	0.2832582181505859	-7.28363021086621	-0.42746967805017316	-4.722927018746057	-1.353216011052495	-10.10165073139512
-3.292209065935657	-6.017984868747727	0.0	-3.152995516471694	0.0	-4.8116331630800335	0.12694705486297608	-0.8812643031975845	-1.4331770775218804	-1.8331305185953777	-4.1439724455164235	0.0	-7.055564367079309	-4.216170445330078	-6.370358910850823	-4.174053397401446	-2.434205954096147	-4.565902432934805	-5.019641447525758	-4.081405123315191	-3.445920242972317	-3.273225223712091	-4.990809170721934	-2.644123958089595	-4.39285616370685	-1.9411390336053498	-2.1013233817062495	-2.9230003120268093	-1.9383508870740989	-1.391880618482828	-1.256847026033534	-7.317104213871062	-5.094351345842535	-2.556902063246607	-6.495717226436887	-1.830135318185938	0.9303767768293619	-4.5433835032347005	-2.5772931279614566	-6.422137766595809	-3.411639899970629	-3.6297088522982124	-0.7686954279645131	-4.220943918700811	-3.27358679654321	-5.891951455806311	-7.714354400114756	-4.333906262455618	0.591350232732707	-1.6762555699595916	-0.73509127125144	-5.088094338167324	-0.1590678816322576	-4.928745208638965	-6.600758653258878	-5.64500598531555	-2.670045548890853	-6.755840003240986	-1.4355669842670429	-2.9988955005352933	-5.244589156831304	-4.095150351058692	-4.14108274196801	-4.303827642821348	-10.267584639144879	-4.029796414936964	-2.681436434375135	-6.6389515961104255	-3.510276021150758	-4.504472552889402	-3.123448489115785	-1.8917213682830334	-2.0032310672361273	-5.093160452587264	-0.07884825012365053	-2.2248733469022026	-2.36566975161349	-5.5254002326192	-5.172858578525483	0.32960030562370213	0.3240715062076395	-0.6961339457268766	-0.15346380323171616	-0.6414109291126059	-1.1266457944128856	-0.6395870304451539	-2.0978305015999537	-0.9542333708476212	-0.35020816160999624	-0.9220552713927496	1.2258648443120448	-5.425729445625956	-3.8273461039261845	-1.5287369813926088	-3.104116189579169	-3.9600107729998664	-4.964324153534004	-4.0116844863392584	1.1357847177843232	-1.5898198234859142	-2.7352458761743748	-4.025997866565983	0.6020078655985213	0.23990483657468722	-2.3591850960955902	-1.0776833980049514	-4.230491833418216	-2.31659510552165	-1.193950038426702	-2.0936627100577683	-1.6624224582709461	-2.2598081284854064	-1.3514154888689518	-4.376131735993617	-6.248405647196182	-7.568408127138277	-1.1840815697020541	-1.5241681852936744	-10.168464840289646	-3.284659375676087	-6.250086048711092	-0.30790553454137004	-10.701843103474896
-2.481781849895342	-3.4865882280019096	0.0	-2.1971479311016284	0.0	-3.569675194808098	0.9791122794151306	2.430284543735225	3.2046209211150805	-2.9493053754170737	-1.011785390909592	0.0	-6.961257311914649	-3.9808490028642223	-6.136798676339488	-2.864464388142318	-1.588014833096947	0.59604206033559	-5.09126163732547	-0.13243024780224727	-1.1765604400918597	-3.9652487132166114	-4.371926656159862	-0.877907861166328	-4.089558674219776	-2.3907256089775255	-1.8273450784339496	-1.5604293758816579	-1.8163128299759579	-0.676957686295112	-0.6361013252107013	-4.847941182907671	-2.9351939046924764	-3.6010078199919353	-6.248643875886232	-3.2645457323052383	5.497974131256342	-3.9148871305218913	-0.7793240408413112	-8.78022028650007	-2.1173876602775774	-2.505853900056801	-0.5911401462044332	-2.9229557830958988	-3.0144257632801765	-3.8463334239452713	-5.870833621156236	-7.314911674050724	0.7808405232840571	-2.3772007010078857	-1.0584870587054052	-3.3623283636249384	-1.2710360464724628	-7.266221662885265	-6.5191597932744685	-2.477235839583657	-3.4803873244766614	-5.7116721410503875	-1.1426226733714941	-2.4918522661522267	-2.643016219139099	-7.826599542284384	-4.54164013940355	-6.004838644025417	-9.217647504718865	-6.975174074634337	-2.068202756983521	-3.5905205214277225	-0.8053666059669031	-1.6814167933819264	-2.145398446837612	0.2957423878274858	0.018428367631538	-4.493309683796565	0.2599010829824608	0.7408745942054359	2.139739115659337	-1.082410014879245	-3.986167388316244	4.005790465083477	1.858081421772526	0.733373493224168	0.7179026341686646	-0.24200595900008123	0.3857162915081142	-0.6011600419592399	-2.602486416998391	-2.6773581081780335	-0.14183043039490267	-3.0352896525637134	0.7438488408471599	-5.27053483389318	-4.418690819781096	0.30858004409137196	-3.5946589295612648	-4.176791308879681	-3.057289937990052	-3.5053613645262844	0.5652586914809539	-1.4289543223933558	-3.74333002260182	-4.532096743800988	0.9700679147289586	0.19605367960809153	-2.6485392698360717	-1.6032677653092373	-3.776144708457746	-2.9741024604762893	-2.391689857233714	-2.364941348874472	0.5892061524160476	-2.2552203001712074	-1.434390709602407	-2.3690869899561804	-3.9385725032180954	-5.8244911086412126	0.506408239811814	-1.2714789944887162	-7.4509111738974045	-4.74463017593537	-5.412729648907076	1.1550971083096322	-8.005777182138484
-0.768605017049359	0.49637576909560077	0.0	-0.3816368508980506	0.0	-1.4020897315320686	1.9178992953151464	3.8954869377903822	5.595422044893106	-2.7127689818541207	2.903811309215697	0.0	-3.432279939763248	-1.625320805631642	-3.580578330660231	-7.619903704454733e-05	-1.2930419816236411	5.177123809529638	-3.02679138430036	2.4561328817439336	1.731585090598535	-2.2678226452143417	-2.0150071854735243	1.2456717208056276	-3.409730942306273	-1.41022407829595	-2.3289325294867615	0.4831067683065639	-2.2482563416872705	0.576316986878713	-0.9369490039922918	-2.1549266020208595	0.6663789214058355	-2.5556513163643064	-3.3222523849744063	-3.224730971651642	8.337452465817332	-1.5732314848716844	1.538971184566617	-8.782466152095191	0.5201291264249728	0.07594189546163509	-0.24450530935000706	0.42418913372382994	-1.0275078159985973	-1.341371158229096	-1.7198917990269726	-7.647029837089426	0.7468989279078341	-1.731917737650552	-0.7997842812616575	-0.2568855182724648	-2.2822005838706074	-6.616740709464801	-3.7806429152497265	1.054354119355875	-2.575963302697968	-1.3062596641081785	1.2748155920397515	-0.505270685941454	0.44856672833363215	-10.553360317077022	-2.8349932089124037	-5.982982782264933	-4.01982657798852	-7.158879924708834	-0.1971388474966471	-1.9291031329714237	1.9823357046347787	0.22559199012106373	-0.1393374131814121	1.9961489630211144	0.9645923806386518	-2.7964357389580634	0.7670558855847217	3.70849351983034	4.445775927712688	1.3435977899875395	-0.548140712827444	4.951273438840872	2.167097983881831	1.7374249623297788	1.6151332028210164	0.2590438541382143	1.824598192066637	-0.32102910606906965	-1.3180349929616428	-2.028725965295808	0.025914992474634007	-3.749643803645785	0.11634440911990224	-3.585894158289123	-2.5662690867970466	2.3428419545214836	-2.819067041973273	-3.1194711639974755	-0.31097063677651543	-2.5553800387789907	-0.6932631623911244	-0.4108941335691495	-2.7216714355640295	-3.5310399021177243	1.9961278337562822	1.886557084850118	-0.7395463903598926	-1.6559087037568605	-2.213143404977592	-2.890817343650094	-2.7012588185896664	-2.134215633892189	2.8846279026334543	-1.2270789563512192	-1.9742790944874287	0.908044960648909	-1.3378849152016312	-3.128737524335767	3.1968667395024872	-0.1323121404647827	-2.9143636921641005	-4.402923090543066	-2.4640300882779145	3.0245771302490043	-3.747483306159468
